lat,lon,pi,zwd,n_stations
60.000000,75.000000,0.150624,46.272871,5.000000
60.000000,80.000000,0.150419,45.771614,5.000000
60.000000,85.000000,0.150923,46.059680,5.000000
60.000000,90.000000,0.150118,44.442021,5.000000
60.000000,95.000000,0.151117,43.373658,5.000000
60.000000,100.000000,0.149805,43.434593,5.000000
60.000000,105.000000,0.151131,42.912450,5.000000
60.000000,110.000000,0.150127,41.884306,5.000000
60.000000,115.000000,0.148818,40.471748,5.000000
60.000000,120.000000,0.149590,40.722928,5.000000
60.000000,125.000000,0.147996,38.148483,5.000000
60.000000,130.000000,0.149415,40.585634,5.000000
60.000000,135.000000,0.149323,39.496122,5.000000
60.000000,140.000000,0.148701,38.429693,5.000000
60.000000,145.000000,0.149441,39.263766,5.000000
60.000000,150.000000,0.150073,41.055963,5.000000
60.000000,155.000000,0.148275,41.055963,5.000000
60.000000,160.000000,0.150204,45.078704,5.000000
60.000000,165.000000,0.151354,46.143247,5.000000
60.000000,170.000000,0.151405,46.143247,5.000000
60.000000,175.000000,0.150581,43.441427,5.000000
65.000000,-180.000000,0.150219,41.330253,5.000000
65.000000,-175.000000,0.152652,41.383596,5.000000
65.000000,-170.000000,0.152794,41.383596,5.000000
65.000000,-165.000000,0.152842,41.383596,5.000000
65.000000,-160.000000,0.152617,41.383596,5.000000
65.000000,-155.000000,0.150951,39.719529,5.000000
65.000000,-150.000000,0.150999,39.719529,5.000000
65.000000,-145.000000,0.151541,41.209093,5.000000
65.000000,-140.000000,0.152582,42.720394,5.000000
65.000000,-135.000000,0.153271,43.270148,5.000000
65.000000,-130.000000,0.152166,41.143723,5.000000
65.000000,-125.000000,0.152209,41.143723,5.000000
65.000000,-120.000000,0.149889,38.148945,5.000000
65.000000,-115.000000,0.151244,38.148945,5.000000
65.000000,-110.000000,0.151904,36.873393,5.000000
65.000000,-105.000000,0.150616,34.827109,5.000000
65.000000,-100.000000,0.149087,32.303933,5.000000
65.000000,-95.000000,0.150087,32.303933,5.000000
65.000000,-90.000000,0.149155,32.163419,5.000000
65.000000,-85.000000,0.149671,33.375625,5.000000
65.000000,-80.000000,0.149575,33.369795,5.000000
65.000000,-75.000000,0.149117,33.369795,5.000000
65.000000,-70.000000,0.150601,33.803757,5.000000
65.000000,-65.000000,0.149531,33.803757,5.000000
65.000000,-60.000000,0.149409,34.166191,5.000000
65.000000,-55.000000,0.150795,35.855656,5.000000
65.000000,-50.000000,0.150497,30.773771,5.000000
65.000000,-45.000000,0.152907,32.770758,5.000000
65.000000,-40.000000,0.152852,32.770758,5.000000
65.000000,-35.000000,0.151714,33.295779,5.000000
65.000000,-30.000000,0.152190,33.295779,5.000000
65.000000,-25.000000,0.153681,40.121641,5.000000
65.000000,-20.000000,0.152760,40.121641,5.000000
65.000000,-15.000000,0.153915,41.100715,5.000000
65.000000,-10.000000,0.152909,41.100715,5.000000
65.000000,-5.000000,0.154310,45.191520,5.000000
65.000000,0.000000,0.154087,46.515854,5.000000
65.000000,5.000000,0.154027,46.515854,5.000000
65.000000,10.000000,0.154108,47.515286,5.000000
65.000000,15.000000,0.153425,49.585471,5.000000
65.000000,20.000000,0.153841,49.585471,5.000000
65.000000,25.000000,0.153866,47.313872,5.000000
65.000000,30.000000,0.153679,47.426843,5.000000
65.000000,35.000000,0.153443,48.328365,5.000000
65.000000,40.000000,0.153036,48.328365,5.000000
65.000000,45.000000,0.152980,48.328365,5.000000
65.000000,50.000000,0.151849,45.701537,5.000000
65.000000,55.000000,0.152115,43.607931,5.000000
65.000000,60.000000,0.152069,44.292385,5.000000
65.000000,65.000000,0.151164,44.292385,5.000000
65.000000,70.000000,0.150540,42.454867,5.000000
65.000000,75.000000,0.149583,42.493032,5.000000
65.000000,80.000000,0.150659,42.493032,5.000000
65.000000,85.000000,0.150325,42.100952,5.000000
65.000000,90.000000,0.149237,40.995463,5.000000
65.000000,95.000000,0.149226,40.995463,5.000000
65.000000,100.000000,0.148635,40.995463,5.000000
65.000000,105.000000,0.150055,42.052731,5.000000
65.000000,110.000000,0.149725,41.884306,5.000000
65.000000,115.000000,0.148301,38.436034,5.000000
65.000000,120.000000,0.148333,36.309381,5.000000
65.000000,125.000000,0.147162,35.219868,5.000000
65.000000,130.000000,0.147965,35.219868,5.000000
65.000000,135.000000,0.147237,36.037265,5.000000
65.000000,140.000000,0.148202,36.809938,5.000000
65.000000,145.000000,0.147852,36.809938,5.000000
65.000000,150.000000,0.147586,36.809938,5.000000
65.000000,155.000000,0.148925,38.602135,5.000000
65.000000,160.000000,0.151180,43.020730,5.000000
65.000000,165.000000,0.149990,43.020730,5.000000
65.000000,170.000000,0.149291,41.383453,5.000000
65.000000,175.000000,0.150547,41.356578,5.000000
70.000000,-180.000000,0.151634,40.132712,5.000000
70.000000,-175.000000,0.151355,39.719529,5.000000
70.000000,-170.000000,0.151405,39.719529,5.000000
70.000000,-165.000000,0.151456,39.719529,5.000000
70.000000,-160.000000,0.152105,39.719529,5.000000
70.000000,-155.000000,0.152157,39.719529,5.000000
70.000000,-150.000000,0.152423,39.719529,5.000000
70.000000,-145.000000,0.152283,40.799933,5.000000
70.000000,-140.000000,0.152659,39.868319,5.000000
70.000000,-135.000000,0.149755,36.768020,5.000000
70.000000,-130.000000,0.151838,36.768020,5.000000
70.000000,-125.000000,0.150992,35.298217,5.000000
70.000000,-120.000000,0.149845,34.103406,5.000000
70.000000,-115.000000,0.148087,32.396795,5.000000
70.000000,-110.000000,0.150202,32.396795,5.000000
70.000000,-105.000000,0.149551,31.090329,5.000000
70.000000,-100.000000,0.146880,27.846974,5.000000
70.000000,-95.000000,0.146971,27.846974,5.000000
70.000000,-90.000000,0.146979,27.846974,5.000000
70.000000,-85.000000,0.148609,29.716916,5.000000
70.000000,-80.000000,0.147914,29.716916,5.000000
70.000000,-75.000000,0.148800,30.244235,5.000000
70.000000,-70.000000,0.147768,26.666932,5.000000
70.000000,-65.000000,0.147825,26.666932,5.000000
70.000000,-60.000000,0.150592,28.814325,5.000000
70.000000,-55.000000,0.149029,28.814325,5.000000
70.000000,-50.000000,0.151363,30.613906,5.000000
70.000000,-45.000000,0.151831,30.613906,5.000000
70.000000,-40.000000,0.149777,28.353287,5.000000
70.000000,-35.000000,0.152638,31.801209,5.000000
70.000000,-30.000000,0.152652,32.836697,5.000000
70.000000,-25.000000,0.152359,32.836697,5.000000
70.000000,-20.000000,0.150890,30.846059,5.000000
70.000000,-15.000000,0.150774,30.846059,5.000000
70.000000,-10.000000,0.153345,38.131002,5.000000
70.000000,-5.000000,0.153196,38.131002,5.000000
70.000000,0.000000,0.153094,37.652792,5.000000
70.000000,5.000000,0.153536,41.941743,5.000000
70.000000,10.000000,0.153768,45.121777,5.000000
70.000000,15.000000,0.153071,44.761120,5.000000
70.000000,20.000000,0.153784,47.313872,5.000000
70.000000,25.000000,0.153474,47.844809,5.000000
70.000000,30.000000,0.152527,44.718240,5.000000
70.000000,35.000000,0.152474,44.718240,5.000000
70.000000,40.000000,0.152768,44.718240,5.000000
70.000000,45.000000,0.151074,42.932131,5.000000
70.000000,50.000000,0.151931,42.932131,5.000000
70.000000,55.000000,0.151659,41.678201,5.000000
70.000000,60.000000,0.149188,38.793612,5.000000
70.000000,65.000000,0.150051,38.793612,5.000000
70.000000,70.000000,0.148859,38.143475,5.000000
70.000000,75.000000,0.149206,38.143475,5.000000
70.000000,80.000000,0.149316,38.143475,5.000000
70.000000,85.000000,0.148618,38.511265,5.000000
70.000000,90.000000,0.149022,39.391870,5.000000
70.000000,95.000000,0.146934,36.258980,5.000000
70.000000,100.000000,0.146843,36.258980,5.000000
70.000000,105.000000,0.146760,36.274652,5.000000
70.000000,110.000000,0.146320,34.620861,5.000000
70.000000,115.000000,0.147039,34.620861,5.000000
70.000000,120.000000,0.147446,34.176430,5.000000
70.000000,125.000000,0.146511,33.502877,5.000000
70.000000,130.000000,0.146222,33.502877,5.000000
70.000000,135.000000,0.147447,34.676865,5.000000
70.000000,140.000000,0.147430,34.676865,5.000000
70.000000,145.000000,0.147465,34.676865,5.000000
70.000000,150.000000,0.147912,36.484930,5.000000
70.000000,155.000000,0.147903,36.484930,5.000000
70.000000,160.000000,0.147952,36.484930,5.000000
70.000000,165.000000,0.149620,34.847653,5.000000
70.000000,170.000000,0.147461,34.912552,5.000000
70.000000,175.000000,0.149136,37.307512,5.000000
75.000000,-180.000000,0.149287,37.215737,5.000000
75.000000,-175.000000,0.148953,36.802554,5.000000
75.000000,-170.000000,0.152031,39.719529,5.000000
75.000000,-165.000000,0.152083,39.719529,5.000000
75.000000,-160.000000,0.152203,39.719529,5.000000
75.000000,-155.000000,0.151127,38.378755,5.000000
75.000000,-150.000000,0.151180,38.378755,5.000000
75.000000,-145.000000,0.151728,38.378755,5.000000
75.000000,-140.000000,0.147653,33.377756,5.000000
75.000000,-135.000000,0.147702,33.377756,5.000000
75.000000,-130.000000,0.149441,33.377756,5.000000
75.000000,-125.000000,0.149109,31.645702,5.000000
75.000000,-120.000000,0.149368,31.645702,5.000000
75.000000,-115.000000,0.149960,31.645702,5.000000
75.000000,-110.000000,0.148136,29.122526,5.000000
75.000000,-105.000000,0.146704,26.756913,5.000000
75.000000,-100.000000,0.146823,26.756913,5.000000
75.000000,-95.000000,0.146854,26.756913,5.000000
75.000000,-90.000000,0.146841,26.756913,5.000000
75.000000,-85.000000,0.146865,26.756913,5.000000
75.000000,-80.000000,0.147138,26.756913,5.000000
75.000000,-75.000000,0.149079,27.284231,5.000000
75.000000,-70.000000,0.149092,27.284231,5.000000
75.000000,-65.000000,0.146850,23.737842,5.000000
75.000000,-60.000000,0.147578,24.195770,5.000000
75.000000,-55.000000,0.147951,23.894597,5.000000
75.000000,-50.000000,0.147056,23.894597,5.000000
75.000000,-45.000000,0.148347,25.604674,5.000000
75.000000,-40.000000,0.148331,25.604674,5.000000
75.000000,-35.000000,0.151627,28.164186,5.000000
75.000000,-30.000000,0.151132,28.164186,5.000000
75.000000,-25.000000,0.148993,26.640162,5.000000
75.000000,-20.000000,0.148906,26.640162,5.000000
75.000000,-15.000000,0.152174,30.846059,5.000000
75.000000,-10.000000,0.152154,30.846059,5.000000
75.000000,-5.000000,0.151420,29.884543,5.000000
75.000000,0.000000,0.151391,29.884543,5.000000
75.000000,5.000000,0.151879,37.600865,5.000000
75.000000,10.000000,0.151662,37.600865,5.000000
75.000000,15.000000,0.149846,36.898194,5.000000
75.000000,20.000000,0.150177,37.955481,5.000000
75.000000,25.000000,0.151272,38.543882,5.000000
75.000000,30.000000,0.151305,40.421413,5.000000
75.000000,35.000000,0.152005,40.421413,5.000000
75.000000,40.000000,0.151946,40.421413,5.000000
75.000000,45.000000,0.150738,37.974821,5.000000
75.000000,50.000000,0.150028,38.587532,5.000000
75.000000,55.000000,0.150556,38.587532,5.000000
75.000000,60.000000,0.148377,36.134015,5.000000
75.000000,65.000000,0.148253,36.134015,5.000000
75.000000,70.000000,0.146862,33.881730,5.000000
75.000000,75.000000,0.146982,33.881730,5.000000
75.000000,80.000000,0.148124,33.881730,5.000000
75.000000,85.000000,0.147873,34.833903,5.000000
75.000000,90.000000,0.147817,34.833903,5.000000
75.000000,95.000000,0.147767,34.833903,5.000000
75.000000,100.000000,0.147747,35.493652,5.000000
75.000000,105.000000,0.147712,35.493652,5.000000
75.000000,110.000000,0.146392,33.839861,5.000000
75.000000,115.000000,0.146768,33.839861,5.000000
75.000000,120.000000,0.146969,33.839861,5.000000
75.000000,125.000000,0.146972,33.839861,5.000000
75.000000,130.000000,0.146882,33.502877,5.000000
75.000000,135.000000,0.146871,33.502877,5.000000
75.000000,140.000000,0.147005,33.950541,5.000000
75.000000,145.000000,0.147046,33.950541,5.000000
75.000000,150.000000,0.147095,33.950541,5.000000
75.000000,155.000000,0.146983,33.950541,5.000000
75.000000,160.000000,0.147290,33.923666,5.000000
75.000000,165.000000,0.146829,33.923666,5.000000
75.000000,170.000000,0.147670,34.820777,5.000000
75.000000,175.000000,0.147407,34.820777,5.000000
80.000000,-180.000000,0.145806,29.781794,5.000000
80.000000,-175.000000,0.146545,29.781794,5.000000
80.000000,-170.000000,0.147480,30.141284,5.000000
80.000000,-165.000000,0.147038,29.137696,5.000000
80.000000,-160.000000,0.147104,29.137696,5.000000
80.000000,-155.000000,0.147167,29.137696,5.000000
80.000000,-150.000000,0.147228,29.137696,5.000000
80.000000,-145.000000,0.148557,29.137696,5.000000
80.000000,-140.000000,0.148609,29.137696,5.000000
80.000000,-135.000000,0.148927,29.137696,5.000000
80.000000,-130.000000,0.149468,29.137696,5.000000
80.000000,-125.000000,0.149513,29.137696,5.000000
80.000000,-120.000000,0.148812,28.063378,5.000000
80.000000,-115.000000,0.148852,28.063378,5.000000
80.000000,-110.000000,0.148890,28.063378,5.000000
80.000000,-105.000000,0.147171,26.756913,5.000000
80.000000,-100.000000,0.147207,26.756913,5.000000
80.000000,-95.000000,0.147239,26.756913,5.000000
80.000000,-90.000000,0.147188,26.756913,5.000000
80.000000,-85.000000,0.147212,26.756913,5.000000
80.000000,-80.000000,0.146794,23.272966,5.000000
80.000000,-75.000000,0.147347,22.971793,5.000000
80.000000,-70.000000,0.147357,22.971793,5.000000
80.000000,-65.000000,0.147363,22.971793,5.000000
80.000000,-60.000000,0.146744,22.971793,5.000000
80.000000,-55.000000,0.146741,22.971793,5.000000
80.000000,-50.000000,0.146733,22.971793,5.000000
80.000000,-45.000000,0.148814,24.419619,5.000000
80.000000,-40.000000,0.148829,24.419619,5.000000
80.000000,-35.000000,0.148815,24.419619,5.000000
80.000000,-30.000000,0.148797,24.419619,5.000000
80.000000,-25.000000,0.151017,26.640162,5.000000
80.000000,-20.000000,0.150437,26.640162,5.000000
80.000000,-15.000000,0.150413,26.640162,5.000000
80.000000,-10.000000,0.150360,26.640162,5.000000
80.000000,-5.000000,0.149841,30.473778,5.000000
80.000000,0.000000,0.149804,30.473778,5.000000
80.000000,5.000000,0.149504,30.473778,5.000000
80.000000,10.000000,0.149459,30.473778,5.000000
80.000000,15.000000,0.149196,30.828395,5.000000
80.000000,20.000000,0.148512,30.828395,5.000000
80.000000,25.000000,0.148452,30.828395,5.000000
80.000000,30.000000,0.150304,33.503715,5.000000
80.000000,35.000000,0.147171,31.864142,5.000000
80.000000,40.000000,0.147091,31.864142,5.000000
80.000000,45.000000,0.147337,31.864142,5.000000
80.000000,50.000000,0.147263,31.864142,5.000000
80.000000,55.000000,0.147434,33.881730,5.000000
80.000000,60.000000,0.147355,33.881730,5.000000
80.000000,65.000000,0.147879,33.881730,5.000000
80.000000,70.000000,0.147806,33.881730,5.000000
80.000000,75.000000,0.147830,33.881730,5.000000
80.000000,80.000000,0.147765,33.881730,5.000000
80.000000,85.000000,0.147705,33.881730,5.000000
80.000000,90.000000,0.148145,33.881730,5.000000
80.000000,95.000000,0.146568,33.484191,5.000000
80.000000,100.000000,0.146852,33.484191,5.000000
80.000000,105.000000,0.146822,33.484191,5.000000
80.000000,110.000000,0.146802,33.484191,5.000000
80.000000,115.000000,0.146931,33.484191,5.000000
80.000000,120.000000,0.145998,32.410673,5.000000
80.000000,125.000000,0.146008,32.410673,5.000000
80.000000,130.000000,0.146326,32.410673,5.000000
80.000000,135.000000,0.146358,32.410673,5.000000
80.000000,140.000000,0.146560,32.410673,5.000000
80.000000,145.000000,0.146612,32.410673,5.000000
80.000000,150.000000,0.147913,32.491244,5.000000
80.000000,155.000000,0.147198,32.491244,5.000000
80.000000,160.000000,0.146722,32.491244,5.000000
80.000000,165.000000,0.146794,32.491244,5.000000
80.000000,170.000000,0.145983,31.144870,5.000000
80.000000,175.000000,0.145729,29.781794,5.000000
85.000000,-180.000000,0.148071,29.122045,5.000000
85.000000,-175.000000,0.148141,29.122045,5.000000
85.000000,-170.000000,0.148210,29.122045,5.000000
85.000000,-165.000000,0.148277,29.122045,5.000000
85.000000,-160.000000,0.148261,29.122045,5.000000
85.000000,-155.000000,0.147598,28.118457,5.000000
85.000000,-150.000000,0.147661,28.118457,5.000000
85.000000,-145.000000,0.147720,28.118457,5.000000
85.000000,-140.000000,0.147777,28.118457,5.000000
85.000000,-135.000000,0.147830,28.118457,5.000000
85.000000,-130.000000,0.148583,28.118457,5.000000
85.000000,-125.000000,0.148630,28.118457,5.000000
85.000000,-120.000000,0.148674,28.118457,5.000000
85.000000,-115.000000,0.147552,26.805409,5.000000
85.000000,-110.000000,0.147445,26.805409,5.000000
85.000000,-105.000000,0.147479,26.805409,5.000000
85.000000,-100.000000,0.147511,26.805409,5.000000
85.000000,-95.000000,0.147538,26.805409,5.000000
85.000000,-90.000000,0.147562,26.805409,5.000000
85.000000,-85.000000,0.147582,26.805409,5.000000
85.000000,-80.000000,0.147597,26.805409,5.000000
85.000000,-75.000000,0.147609,26.805409,5.000000
85.000000,-70.000000,0.147326,26.805409,5.000000
85.000000,-65.000000,0.147328,26.805409,5.000000
85.000000,-60.000000,0.147326,26.805409,5.000000
85.000000,-55.000000,0.147320,26.805409,5.000000
85.000000,-50.000000,0.146873,26.805409,5.000000
85.000000,-45.000000,0.147373,23.716948,5.000000
85.000000,-40.000000,0.147354,23.716948,5.000000
85.000000,-35.000000,0.147331,23.716948,5.000000
85.000000,-30.000000,0.147304,23.716948,5.000000
85.000000,-25.000000,0.146960,23.716948,5.000000
85.000000,-20.000000,0.146923,23.716948,5.000000
85.000000,-15.000000,0.146392,23.716948,5.000000
85.000000,-10.000000,0.146345,23.716948,5.000000
85.000000,-5.000000,0.146374,23.716948,5.000000
85.000000,0.000000,0.146319,23.716948,5.000000
85.000000,5.000000,0.146614,27.808997,5.000000
85.000000,10.000000,0.146552,27.808997,5.000000
85.000000,15.000000,0.146487,27.808997,5.000000
85.000000,20.000000,0.146419,27.808997,5.000000
85.000000,25.000000,0.146007,27.808997,5.000000
85.000000,30.000000,0.145933,27.808997,5.000000
85.000000,35.000000,0.148295,29.873690,5.000000
85.000000,40.000000,0.148371,29.873690,5.000000
85.000000,45.000000,0.148296,29.873690,5.000000
85.000000,50.000000,0.147042,29.460480,5.000000
85.000000,55.000000,0.148128,31.106167,5.000000
85.000000,60.000000,0.148051,31.106167,5.000000
85.000000,65.000000,0.147976,31.106167,5.000000
85.000000,70.000000,0.147904,31.106167,5.000000
85.000000,75.000000,0.147543,31.106167,5.000000
85.000000,80.000000,0.147480,31.106167,5.000000
85.000000,85.000000,0.147424,31.106167,5.000000
85.000000,90.000000,0.147374,31.106167,5.000000
85.000000,95.000000,0.147333,31.106167,5.000000
85.000000,100.000000,0.145734,30.708628,5.000000
85.000000,105.000000,0.145710,30.708628,5.000000
85.000000,110.000000,0.145696,30.708628,5.000000
85.000000,115.000000,0.145981,30.708628,5.000000
85.000000,120.000000,0.145988,30.708628,5.000000
85.000000,125.000000,0.146005,30.708628,5.000000
85.000000,130.000000,0.146267,30.708628,5.000000
85.000000,135.000000,0.146305,30.708628,5.000000
85.000000,140.000000,0.145042,29.057146,5.000000
85.000000,145.000000,0.145096,29.057146,5.000000
85.000000,150.000000,0.145612,29.057146,5.000000
85.000000,155.000000,0.145679,29.057146,5.000000
85.000000,160.000000,0.145751,29.057146,5.000000
85.000000,165.000000,0.145926,29.057146,5.000000
85.000000,170.000000,0.147618,29.122045,5.000000
85.000000,175.000000,0.147927,29.122045,5.000000
